Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 67.0.3396.99,,2018-07-11 19:09:43,2018-07-11 19:09:43,0.179s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:09:43,2018-07-11 19:09:43,0.121s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 19:09:43,2018-07-11 19:09:43,0.214s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 19:09:43,2018-07-11 19:09:43,0.243s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 19:09:43,2018-07-11 19:09:44,0.234s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:09:44,2018-07-11 19:09:44,0.161s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:09:44,2018-07-11 19:09:44,0.170s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:09:44,2018-07-11 19:09:44,0.152s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-11 19:09:44,2018-07-11 19:09:44,0.063s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-11 19:09:44,2018-07-11 19:09:45,0.369s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 19:09:45,2018-07-11 19:09:45,0.019s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:09:45,2018-07-11 19:09:46,1.067s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 19:09:46,2018-07-11 19:09:46,0.542s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-11 19:09:46,2018-07-11 19:09:46,0.072s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:09:46,2018-07-11 19:09:46,0.095s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 19:09:46,2018-07-11 19:09:48,1.536s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:09:48,2018-07-11 19:09:48,0.165s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 19:09:48,2018-07-11 19:09:48,0.021s,PASSED
mouseOver,Chrome 67.0.3396.99,,2018-07-11 19:09:48,2018-07-11 19:09:48,0.224s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:09:48,2018-07-11 19:09:49,0.209s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 19:09:49,2018-07-11 19:09:50,1.057s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:09:50,2018-07-11 19:09:50,0.125s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:09:50,2018-07-11 19:09:50,0.653s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-11 19:09:50,2018-07-11 19:09:51,0.380s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-11 19:09:51,2018-07-11 19:09:51,0.016s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 19:09:51,2018-07-11 19:09:51,0.714s,PASSED
takeScreenshot,Chrome 67.0.3396.99,,2018-07-11 19:09:51,2018-07-11 19:09:52,0.802s,PASSED
closeBrowser,Chrome 67.0.3396.99,,2018-07-11 19:09:52,2018-07-11 19:09:53,0.745s,PASSED
