Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-18 15:05:46,2018-07-18 15:05:50,3.560s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:50,2018-07-18 15:05:50,0.602s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:05:50,2018-07-18 15:05:51,0.525s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:05:51,2018-07-18 15:05:51,0.454s,PASSED
setEncryptedText,Chrome 67.0.3396.99,,2018-07-18 15:05:51,2018-07-18 15:05:51,0.171s,PASSED
setEncryptedText,Chrome 67.0.3396.99,,2018-07-18 15:05:51,2018-07-18 15:05:52,0.184s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-18 15:05:52,2018-07-18 15:05:52,0.267s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:05:52,2018-07-18 15:05:52,0.365s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:05:52,2018-07-18 15:05:52,0.255s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:52,2018-07-18 15:05:53,0.147s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:53,2018-07-18 15:05:53,0.149s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:53,2018-07-18 15:05:53,0.111s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:53,2018-07-18 15:05:53,0.119s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:53,2018-07-18 15:05:53,0.084s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:53,2018-07-18 15:05:53,0.100s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:53,2018-07-18 15:05:53,0.135s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:53,2018-07-18 15:05:53,0.139s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:53,2018-07-18 15:05:54,0.148s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:05:54,2018-07-18 15:05:54,0.333s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:05:54,2018-07-18 15:05:54,0.400s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-18 15:05:54,2018-07-18 15:05:58,3.376s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:05:58,2018-07-18 15:05:58,0.269s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:05:58,2018-07-18 15:05:58,0.268s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:05:58,2018-07-18 15:05:58,0.221s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-18 15:05:58,2018-07-18 15:05:59,0.400s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:05:59,2018-07-18 15:05:59,0.147s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-18 15:05:59,2018-07-18 15:05:59,0.014s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-18 15:05:59,2018-07-18 15:06:02,3.431s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:02,2018-07-18 15:06:03,0.579s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:03,2018-07-18 15:06:03,0.512s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:03,2018-07-18 15:06:04,0.679s,PASSED
setEncryptedText,Chrome 67.0.3396.99,,2018-07-18 15:06:04,2018-07-18 15:06:04,0.239s,PASSED
setEncryptedText,Chrome 67.0.3396.99,,2018-07-18 15:06:04,2018-07-18 15:06:05,0.243s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-18 15:06:05,2018-07-18 15:06:05,0.589s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:05,2018-07-18 15:06:06,0.419s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:06,2018-07-18 15:06:06,0.310s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:06,2018-07-18 15:06:06,0.184s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:06,2018-07-18 15:06:06,0.160s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:06,2018-07-18 15:06:07,0.192s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:07,2018-07-18 15:06:07,0.232s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:07,2018-07-18 15:06:07,0.237s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:07,2018-07-18 15:06:07,0.135s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:07,2018-07-18 15:06:07,0.184s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:07,2018-07-18 15:06:07,0.190s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:07,2018-07-18 15:06:08,0.150s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:08,2018-07-18 15:06:08,0.264s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:08,2018-07-18 15:06:08,0.271s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-18 15:06:08,2018-07-18 15:06:12,4.005s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:12,2018-07-18 15:06:13,0.355s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:13,2018-07-18 15:06:13,0.336s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:13,2018-07-18 15:06:13,0.249s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-18 15:06:13,2018-07-18 15:06:13,0.372s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:13,2018-07-18 15:06:14,0.240s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-18 15:06:14,2018-07-18 15:06:14,0.010s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-18 15:06:14,2018-07-18 15:06:17,3.693s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:17,2018-07-18 15:06:19,1.121s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:19,2018-07-18 15:06:19,0.498s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:19,2018-07-18 15:06:20,0.482s,PASSED
setEncryptedText,Chrome 67.0.3396.99,,2018-07-18 15:06:20,2018-07-18 15:06:20,0.194s,PASSED
setEncryptedText,Chrome 67.0.3396.99,,2018-07-18 15:06:20,2018-07-18 15:06:20,0.223s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-18 15:06:20,2018-07-18 15:06:20,0.300s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:20,2018-07-18 15:06:21,0.401s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:21,2018-07-18 15:06:21,0.274s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:21,2018-07-18 15:06:21,0.168s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:21,2018-07-18 15:06:21,0.179s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:21,2018-07-18 15:06:21,0.146s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:21,2018-07-18 15:06:22,0.155s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:22,2018-07-18 15:06:22,0.098s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:22,2018-07-18 15:06:22,0.101s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:22,2018-07-18 15:06:22,0.149s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:22,2018-07-18 15:06:22,0.162s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:22,2018-07-18 15:06:22,0.160s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:22,2018-07-18 15:06:23,0.268s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:23,2018-07-18 15:06:23,0.262s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-18 15:06:23,2018-07-18 15:06:26,3.556s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:26,2018-07-18 15:06:27,0.272s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:27,2018-07-18 15:06:27,0.232s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:27,2018-07-18 15:06:27,0.192s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-18 15:06:27,2018-07-18 15:06:27,0.330s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:27,2018-07-18 15:06:28,0.153s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-18 15:06:28,2018-07-18 15:06:28,0.014s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-18 15:06:28,2018-07-18 15:06:30,2.385s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:30,2018-07-18 15:06:31,0.611s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:31,2018-07-18 15:06:31,0.361s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:31,2018-07-18 15:06:31,0.429s,PASSED
setEncryptedText,Chrome 67.0.3396.99,,2018-07-18 15:06:31,2018-07-18 15:06:32,0.198s,PASSED
setEncryptedText,Chrome 67.0.3396.99,,2018-07-18 15:06:32,2018-07-18 15:06:32,0.165s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-18 15:06:32,2018-07-18 15:06:32,0.298s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:32,2018-07-18 15:06:32,0.456s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:32,2018-07-18 15:06:33,0.249s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:33,2018-07-18 15:06:33,0.130s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:33,2018-07-18 15:06:33,0.122s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:33,2018-07-18 15:06:33,0.120s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:33,2018-07-18 15:06:33,0.128s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:33,2018-07-18 15:06:33,0.080s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:33,2018-07-18 15:06:33,0.082s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:33,2018-07-18 15:06:33,0.132s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:33,2018-07-18 15:06:34,0.132s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:34,2018-07-18 15:06:34,0.123s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:34,2018-07-18 15:06:34,0.223s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:34,2018-07-18 15:06:34,0.219s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-18 15:06:34,2018-07-18 15:06:37,2.936s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:37,2018-07-18 15:06:37,0.265s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:37,2018-07-18 15:06:38,0.258s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:38,2018-07-18 15:06:38,0.193s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-18 15:06:38,2018-07-18 15:06:38,0.309s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:38,2018-07-18 15:06:38,0.150s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-18 15:06:38,2018-07-18 15:06:38,0.011s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-18 15:06:38,2018-07-18 15:06:42,3.349s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:42,2018-07-18 15:06:43,0.950s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:43,2018-07-18 15:06:43,0.369s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:43,2018-07-18 15:06:43,0.385s,PASSED
setEncryptedText,Chrome 67.0.3396.99,,2018-07-18 15:06:43,2018-07-18 15:06:44,0.199s,PASSED
setEncryptedText,Chrome 67.0.3396.99,,2018-07-18 15:06:44,2018-07-18 15:06:44,0.175s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-18 15:06:44,2018-07-18 15:06:44,0.240s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:44,2018-07-18 15:06:44,0.360s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:44,2018-07-18 15:06:45,0.260s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:45,2018-07-18 15:06:45,0.134s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:45,2018-07-18 15:06:45,0.133s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:45,2018-07-18 15:06:45,0.127s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:45,2018-07-18 15:06:45,0.106s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:45,2018-07-18 15:06:45,0.081s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:45,2018-07-18 15:06:45,0.086s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:45,2018-07-18 15:06:45,0.142s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:45,2018-07-18 15:06:46,0.131s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:46,2018-07-18 15:06:46,0.114s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:46,2018-07-18 15:06:46,0.219s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:46,2018-07-18 15:06:46,0.224s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-18 15:06:46,2018-07-18 15:06:49,2.822s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:49,2018-07-18 15:06:49,0.282s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:49,2018-07-18 15:06:49,0.230s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:49,2018-07-18 15:06:50,0.203s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-18 15:06:50,2018-07-18 15:06:50,0.294s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:50,2018-07-18 15:06:50,0.145s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-18 15:06:50,2018-07-18 15:06:50,0.010s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-18 15:06:50,2018-07-18 15:06:53,2.448s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:53,2018-07-18 15:06:53,0.591s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:53,2018-07-18 15:06:54,0.413s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:54,2018-07-18 15:06:54,0.346s,PASSED
setEncryptedText,Chrome 67.0.3396.99,,2018-07-18 15:06:54,2018-07-18 15:06:54,0.196s,PASSED
setEncryptedText,Chrome 67.0.3396.99,,2018-07-18 15:06:54,2018-07-18 15:06:54,0.168s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-18 15:06:54,2018-07-18 15:06:55,0.290s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:55,2018-07-18 15:06:55,0.361s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:55,2018-07-18 15:06:55,0.169s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:55,2018-07-18 15:06:55,0.148s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:55,2018-07-18 15:06:55,0.140s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:55,2018-07-18 15:06:55,0.103s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:55,2018-07-18 15:06:56,0.166s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:56,2018-07-18 15:06:56,0.079s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:56,2018-07-18 15:06:56,0.079s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:56,2018-07-18 15:06:56,0.121s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:56,2018-07-18 15:06:56,0.143s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:06:56,2018-07-18 15:06:56,0.105s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:56,2018-07-18 15:06:56,0.226s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:06:56,2018-07-18 15:06:57,0.218s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-18 15:06:57,2018-07-18 15:07:00,2.915s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:07:00,2018-07-18 15:07:00,0.306s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:07:00,2018-07-18 15:07:00,0.214s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-18 15:07:00,2018-07-18 15:07:00,0.190s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-18 15:07:00,2018-07-18 15:07:01,0.395s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:07:01,2018-07-18 15:07:01,0.176s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-18 15:07:01,2018-07-18 15:07:01,0.011s,PASSED
waitForJQueryLoad,Chrome 67.0.3396.99,,2018-07-18 15:07:01,2018-07-18 15:07:04,3.052s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:07:04,2018-07-18 15:07:04,0.150s,PASSED
click,Chrome 67.0.3396.99,,2018-07-18 15:07:04,2018-07-18 15:07:05,0.794s,PASSED
